name,weighting,n_factors,date,ret
low_risk,ew,18,05/10/2015,-0.007535281
low_risk,ew,18,06/10/2015,-0.006856065
low_risk,ew,18,07/10/2015,-0.000643984
low_risk,ew,18,08/10/2015,-0.001826833
low_risk,ew,18,09/10/2015,-0.002325738
low_risk,ew,18,12/10/2015,0.002591611
low_risk,ew,18,13/10/2015,0.005178663
low_risk,ew,18,14/10/2015,0.002948093
low_risk,ew,18,15/10/2015,-0.002191598
low_risk,ew,18,16/10/2015,-0.001492164
low_risk,ew,18,19/10/2015,0.004403482
low_risk,ew,18,20/10/2015,-0.001259273
low_risk,ew,18,21/10/2015,-0.001382649
low_risk,ew,18,22/10/2015,-0.002830403
low_risk,ew,18,23/10/2015,-0.002574571
low_risk,ew,18,26/10/2015,-0.001899033
low_risk,ew,18,27/10/2015,0.007176521
low_risk,ew,18,28/10/2015,-0.001069116
low_risk,ew,18,29/10/2015,0.001102719
low_risk,ew,18,30/10/2015,0.000370165
low_risk,ew,18,02/11/2015,-0.004376539
low_risk,ew,18,03/11/2015,-0.003178026
low_risk,ew,18,04/11/2015,-0.003620725
low_risk,ew,18,05/11/2015,0.001304947
low_risk,ew,18,06/11/2015,0.000274094
low_risk,ew,18,09/11/2015,0.001911789
low_risk,ew,18,10/11/2015,0.004956135
low_risk,ew,18,11/11/2015,-0.002326742
low_risk,ew,18,12/11/2015,0.005276996
low_risk,ew,18,13/11/2015,5.9273E-05
low_risk,ew,18,16/11/2015,0.004937304
low_risk,ew,18,17/11/2015,-0.005663124
low_risk,ew,18,18/11/2015,-0.002001578
low_risk,ew,18,19/11/2015,0.000570812
low_risk,ew,18,20/11/2015,0.001649981
low_risk,ew,18,23/11/2015,0.004734169
low_risk,ew,18,24/11/2015,0.003115335
low_risk,ew,18,25/11/2015,-0.001837139
low_risk,ew,18,26/11/2015,-0.001430498
low_risk,ew,18,27/11/2015,0.000257913
low_risk,ew,18,30/11/2015,-0.000205227
low_risk,ew,18,01/12/2015,0.002111072
low_risk,ew,18,02/12/2015,0.000577974
low_risk,ew,18,03/12/2015,0.001124132
low_risk,ew,18,04/12/2015,0.002335035
low_risk,ew,18,07/12/2015,-0.000941972
low_risk,ew,18,08/12/2015,0.005558973
low_risk,ew,18,09/12/2015,0.004877355
low_risk,ew,18,10/12/2015,0.004330809
low_risk,ew,18,11/12/2015,0.003787055
low_risk,ew,18,14/12/2015,0.004313814
low_risk,ew,18,15/12/2015,-0.008993524
low_risk,ew,18,16/12/2015,-0.000149217
low_risk,ew,18,17/12/2015,-0.002176048
low_risk,ew,18,18/12/2015,1.12216444659767e-6
low_risk,ew,18,21/12/2015,0.002796501
low_risk,ew,18,22/12/2015,-0.001659037
low_risk,ew,18,23/12/2015,-0.006144225
low_risk,ew,18,28/12/2015,-0.000632824
low_risk,ew,18,29/12/2015,-0.000889606
low_risk,ew,18,30/12/2015,0.001646581
low_risk,ew,18,04/01/2016,0.003725473
low_risk,ew,18,05/01/2016,0.001269535
low_risk,ew,18,06/01/2016,0.002264641
low_risk,ew,18,07/01/2016,0.006020791
low_risk,ew,18,08/01/2016,0.000633
low_risk,ew,18,11/01/2016,0.002457179
low_risk,ew,18,12/01/2016,0.000906105
low_risk,ew,18,13/01/2016,-0.000319708
low_risk,ew,18,14/01/2016,0.002702617
low_risk,ew,18,15/01/2016,0.010097661
low_risk,ew,18,18/01/2016,0.004624324
low_risk,ew,18,19/01/2016,-0.004977625
low_risk,ew,18,20/01/2016,0.008104384
low_risk,ew,18,21/01/2016,-0.006355743
low_risk,ew,18,22/01/2016,-0.003936691
low_risk,ew,18,25/01/2016,-0.002792245
low_risk,ew,18,26/01/2016,-0.000907294
low_risk,ew,18,27/01/2016,-0.000996977
low_risk,ew,18,28/01/2016,0.001893572
low_risk,ew,18,29/01/2016,-0.001207535
low_risk,ew,18,01/02/2016,0.003747864
low_risk,ew,18,02/02/2016,0.004402474
low_risk,ew,18,03/02/2016,0.006287553
low_risk,ew,18,04/02/2016,0.003833544
low_risk,ew,18,05/02/2016,-0.001009988
low_risk,ew,18,08/02/2016,0.02008902
low_risk,ew,18,09/02/2016,0.009869762
low_risk,ew,18,10/02/2016,-0.002094731
low_risk,ew,18,11/02/2016,0.011407301
low_risk,ew,18,12/02/2016,-0.00504936
low_risk,ew,18,15/02/2016,-0.01176519
low_risk,ew,18,16/02/2016,0.000598427
low_risk,ew,18,17/02/2016,-0.011912145
low_risk,ew,18,18/02/2016,-0.000961353
low_risk,ew,18,19/02/2016,0.001901591
low_risk,ew,18,22/02/2016,-0.002925935
low_risk,ew,18,23/02/2016,0.005258954
low_risk,ew,18,24/02/2016,0.010892466
low_risk,ew,18,25/02/2016,-0.00695724
low_risk,ew,18,26/02/2016,-0.007435993
low_risk,ew,18,29/02/2016,-0.0041279
low_risk,ew,18,01/03/2016,-0.003575434
low_risk,ew,18,02/03/2016,-0.002611862
low_risk,ew,18,03/03/2016,-0.003193319
low_risk,ew,18,04/03/2016,-0.008164578
low_risk,ew,18,07/03/2016,-0.00249773
low_risk,ew,18,08/03/2016,0.001477376
low_risk,ew,18,09/03/2016,0.001889002
low_risk,ew,18,10/03/2016,0.00419819
low_risk,ew,18,11/03/2016,-0.003835181
low_risk,ew,18,14/03/2016,-0.001857715
low_risk,ew,18,15/03/2016,0.009238149
low_risk,ew,18,16/03/2016,0.003775223
low_risk,ew,18,17/03/2016,-0.002470555
low_risk,ew,18,18/03/2016,-0.00099191
low_risk,ew,18,21/03/2016,0.003483608
low_risk,ew,18,22/03/2016,0.002150386
low_risk,ew,18,23/03/2016,0.000569351
low_risk,ew,18,24/03/2016,0.007525582
low_risk,ew,18,29/03/2016,0.003668449
low_risk,ew,18,30/03/2016,0.004036177
low_risk,ew,18,31/03/2016,0.001102984
low_risk,ew,18,01/04/2016,-8.4387E-05
low_risk,ew,18,04/04/2016,-0.001696291
low_risk,ew,18,05/04/2016,0.005453105
low_risk,ew,18,06/04/2016,0.000629409
low_risk,ew,18,07/04/2016,0.001684505
low_risk,ew,18,08/04/2016,-0.002361381
low_risk,ew,18,11/04/2016,-0.002791367
low_risk,ew,18,12/04/2016,-0.000892881
low_risk,ew,18,13/04/2016,-0.009166672
low_risk,ew,18,14/04/2016,0.003288179
low_risk,ew,18,15/04/2016,-0.001504542
low_risk,ew,18,18/04/2016,0.000169674
low_risk,ew,18,19/04/2016,0.000387621
low_risk,ew,18,20/04/2016,-0.001955208
low_risk,ew,18,21/04/2016,0.002273594
low_risk,ew,18,22/04/2016,0.001881282
low_risk,ew,18,25/04/2016,0.004910522
low_risk,ew,18,26/04/2016,0.000713859
low_risk,ew,18,27/04/2016,-0.001869871
low_risk,ew,18,28/04/2016,-5.76668E-05
low_risk,ew,18,29/04/2016,0.004655199
low_risk,ew,18,02/05/2016,0.000747979
low_risk,ew,18,03/05/2016,0.00604689
low_risk,ew,18,04/05/2016,0.003846092
low_risk,ew,18,06/05/2016,0.001477343
low_risk,ew,18,09/05/2016,6.12235E-05
low_risk,ew,18,10/05/2016,-0.003486142
low_risk,ew,18,11/05/2016,0.00287993
low_risk,ew,18,12/05/2016,0.002428644
low_risk,ew,18,13/05/2016,0.000644132
low_risk,ew,18,17/05/2016,-0.000481824
low_risk,ew,18,18/05/2016,0.000290544
low_risk,ew,18,19/05/2016,0.003662671
low_risk,ew,18,20/05/2016,-0.001545342
low_risk,ew,18,23/05/2016,-0.000933728
low_risk,ew,18,24/05/2016,-0.001315994
low_risk,ew,18,25/05/2016,-0.008504394
low_risk,ew,18,26/05/2016,-0.003405229
low_risk,ew,18,27/05/2016,0.001615498
low_risk,ew,18,30/05/2016,0.000978657
low_risk,ew,18,31/05/2016,-0.00072503
low_risk,ew,18,01/06/2016,-0.002466537
low_risk,ew,18,02/06/2016,-0.000441509
low_risk,ew,18,03/06/2016,0.001356439
low_risk,ew,18,06/06/2016,-0.002893312
low_risk,ew,18,07/06/2016,-0.003275374
low_risk,ew,18,08/06/2016,0.000113236
low_risk,ew,18,09/06/2016,0.005072252
low_risk,ew,18,10/06/2016,0.007935738
low_risk,ew,18,13/06/2016,0.005251664
low_risk,ew,18,14/06/2016,0.006306202
low_risk,ew,18,15/06/2016,-0.001539258
low_risk,ew,18,16/06/2016,0.006889644
low_risk,ew,18,17/06/2016,-0.009616549
low_risk,ew,18,20/06/2016,-0.006485225
low_risk,ew,18,21/06/2016,-9.00748E-05
low_risk,ew,18,22/06/2016,-0.001972692
low_risk,ew,18,23/06/2016,-0.003966803
low_risk,ew,18,24/06/2016,0.014691173
low_risk,ew,18,27/06/2016,0.016072206
low_risk,ew,18,28/06/2016,-0.004303632
low_risk,ew,18,29/06/2016,-0.007389445
low_risk,ew,18,30/06/2016,-0.002484905
low_risk,ew,18,01/07/2016,-0.002372959
low_risk,ew,18,04/07/2016,0.000223185
low_risk,ew,18,05/07/2016,0.007638142
low_risk,ew,18,06/07/2016,0.008064494
low_risk,ew,18,07/07/2016,-0.008022179
low_risk,ew,18,08/07/2016,-0.004119388
low_risk,ew,18,11/07/2016,-0.006386068
low_risk,ew,18,12/07/2016,-0.005111397
low_risk,ew,18,13/07/2016,0.000792117
low_risk,ew,18,14/07/2016,0.000413637
low_risk,ew,18,15/07/2016,0.002772772
low_risk,ew,18,18/07/2016,-0.002489736
low_risk,ew,18,19/07/2016,0.002708855
low_risk,ew,18,20/07/2016,-0.002807022
low_risk,ew,18,21/07/2016,-0.001934688
low_risk,ew,18,22/07/2016,0.003757544
low_risk,ew,18,25/07/2016,-0.001047345
low_risk,ew,18,26/07/2016,-0.000233361
low_risk,ew,18,27/07/2016,-0.005137379
low_risk,ew,18,28/07/2016,0.00170508
low_risk,ew,18,29/07/2016,0.000572662
low_risk,ew,18,02/08/2016,0.00807705
low_risk,ew,18,03/08/2016,0.001735153
low_risk,ew,18,04/08/2016,-0.002223896
low_risk,ew,18,05/08/2016,-0.004625463
low_risk,ew,18,08/08/2016,-0.003576274
low_risk,ew,18,09/08/2016,-0.002066887
low_risk,ew,18,10/08/2016,-0.001195965
low_risk,ew,18,11/08/2016,-2.65344E-05
low_risk,ew,18,12/08/2016,-0.001576003
low_risk,ew,18,15/08/2016,-0.001157512
low_risk,ew,18,16/08/2016,0.002837628
low_risk,ew,18,17/08/2016,0.003308076
low_risk,ew,18,18/08/2016,-0.000724081
low_risk,ew,18,19/08/2016,0.005835942
low_risk,ew,18,22/08/2016,-0.002244052
low_risk,ew,18,23/08/2016,-0.001266552
low_risk,ew,18,24/08/2016,0.000144309
low_risk,ew,18,25/08/2016,0.002109015
low_risk,ew,18,26/08/2016,0.001206658
low_risk,ew,18,29/08/2016,0.00169043
low_risk,ew,18,30/08/2016,-0.002218223
low_risk,ew,18,31/08/2016,0.002505501
low_risk,ew,18,01/09/2016,0.001268166
low_risk,ew,18,02/09/2016,-0.002763743
low_risk,ew,18,05/09/2016,-0.000497105
low_risk,ew,18,06/09/2016,0.001007282
low_risk,ew,18,07/09/2016,-0.003091752
low_risk,ew,18,08/09/2016,0.003132457
low_risk,ew,18,09/09/2016,0.000773277
low_risk,ew,18,12/09/2016,0.00484181
low_risk,ew,18,13/09/2016,0.001419209
low_risk,ew,18,14/09/2016,0.000288025
low_risk,ew,18,15/09/2016,-0.001478394
low_risk,ew,18,16/09/2016,0.005154964
low_risk,ew,18,19/09/2016,-0.001382879
low_risk,ew,18,20/09/2016,0.001086937
low_risk,ew,18,21/09/2016,-0.002025843
low_risk,ew,18,22/09/2016,-0.006177838
low_risk,ew,18,23/09/2016,-0.000440749
low_risk,ew,18,26/09/2016,0.003604171
low_risk,ew,18,27/09/2016,0.004433576
low_risk,ew,18,28/09/2016,-0.0027192
low_risk,ew,18,29/09/2016,-0.001547248
low_risk,ew,18,30/09/2016,-0.000770784
low_risk,ew,18,03/10/2016,-0.002482653
low_risk,ew,18,04/10/2016,-0.002323543
low_risk,ew,18,05/10/2016,-0.004136229
low_risk,ew,18,06/10/2016,-0.001612072
low_risk,ew,18,07/10/2016,0.002512849
low_risk,ew,18,10/10/2016,-0.000973887
low_risk,ew,18,11/10/2016,-0.00082414
low_risk,ew,18,12/10/2016,0.003337365
low_risk,ew,18,13/10/2016,0.003531686
low_risk,ew,18,14/10/2016,-0.001784294
low_risk,ew,18,17/10/2016,0.003385978
low_risk,ew,18,18/10/2016,-0.000154388
low_risk,ew,18,19/10/2016,-0.002877443
low_risk,ew,18,20/10/2016,0.003231292
low_risk,ew,18,21/10/2016,-0.000890218
low_risk,ew,18,24/10/2016,0.001139588
low_risk,ew,18,25/10/2016,0.004665015
low_risk,ew,18,26/10/2016,-0.002881989
low_risk,ew,18,27/10/2016,3.27671E-05
low_risk,ew,18,28/10/2016,0.000251864
low_risk,ew,18,31/10/2016,0.001955342
low_risk,ew,18,01/11/2016,0.003659642
low_risk,ew,18,02/11/2016,0.007566358
low_risk,ew,18,03/11/2016,-0.001474791
low_risk,ew,18,04/11/2016,0.002530336
low_risk,ew,18,07/11/2016,-0.008209004
low_risk,ew,18,08/11/2016,0.003912817
low_risk,ew,18,09/11/2016,-0.001751479
low_risk,ew,18,10/11/2016,-0.006773915
low_risk,ew,18,11/11/2016,0.003818756
low_risk,ew,18,14/11/2016,-0.006455122
low_risk,ew,18,15/11/2016,0.000758106
low_risk,ew,18,16/11/2016,0.000101924
low_risk,ew,18,17/11/2016,-0.001650403
low_risk,ew,18,18/11/2016,-0.000790397
low_risk,ew,18,21/11/2016,0.002431442
low_risk,ew,18,22/11/2016,0.000185829
low_risk,ew,18,23/11/2016,0.001453345
low_risk,ew,18,24/11/2016,0.000688254
low_risk,ew,18,25/11/2016,-0.004039623
low_risk,ew,18,28/11/2016,-0.000915579
low_risk,ew,18,29/11/2016,0.000501921
low_risk,ew,18,30/11/2016,-0.004367304
low_risk,ew,18,01/12/2016,0.000340129
low_risk,ew,18,02/12/2016,0.003255542
low_risk,ew,18,05/12/2016,0.000846619
low_risk,ew,18,06/12/2016,-0.007067305
low_risk,ew,18,07/12/2016,-0.005714571
low_risk,ew,18,08/12/2016,-0.000214433
low_risk,ew,18,09/12/2016,0.000247646
low_risk,ew,18,12/12/2016,0.002077271
low_risk,ew,18,13/12/2016,0.001642587
low_risk,ew,18,14/12/2016,0.002533748
low_risk,ew,18,15/12/2016,-0.003268606
low_risk,ew,18,16/12/2016,0.001660218
low_risk,ew,18,19/12/2016,0.001059715
low_risk,ew,18,20/12/2016,-0.00122401
low_risk,ew,18,21/12/2016,-0.002830145
low_risk,ew,18,22/12/2016,-0.000910446
low_risk,ew,18,23/12/2016,0.000932959
low_risk,ew,18,27/12/2016,-0.002884248
low_risk,ew,18,28/12/2016,-0.000353395
low_risk,ew,18,29/12/2016,0.001958073
low_risk,ew,18,30/12/2016,0.002411408
low_risk,ew,18,03/01/2017,-0.007901969
low_risk,ew,18,04/01/2017,-0.001541408
low_risk,ew,18,05/01/2017,-0.000169737
low_risk,ew,18,06/01/2017,-0.000488065
low_risk,ew,18,09/01/2017,-0.004692235
low_risk,ew,18,10/01/2017,0.002780861
low_risk,ew,18,11/01/2017,-0.003366116
low_risk,ew,18,12/01/2017,0.004890375
low_risk,ew,18,13/01/2017,-0.003167485
low_risk,ew,18,16/01/2017,0.002645009
low_risk,ew,18,17/01/2017,0.000358128
low_risk,ew,18,18/01/2017,0.000512846
low_risk,ew,18,19/01/2017,-0.002015892
low_risk,ew,18,20/01/2017,0.003942896
low_risk,ew,18,23/01/2017,0.002321365
low_risk,ew,18,24/01/2017,0.002937424
low_risk,ew,18,25/01/2017,-0.002237439
low_risk,ew,18,26/01/2017,-0.003937616
low_risk,ew,18,27/01/2017,0.003638477
low_risk,ew,18,30/01/2017,0.001979918
low_risk,ew,18,31/01/2017,0.005322892
low_risk,ew,18,01/02/2017,0.001223323
low_risk,ew,18,02/02/2017,0.00100389
low_risk,ew,18,03/02/2017,-0.001940592
low_risk,ew,18,06/02/2017,0.001964938
low_risk,ew,18,07/02/2017,-0.002728028
low_risk,ew,18,08/02/2017,-0.00026474
low_risk,ew,18,09/02/2017,0.000983531
low_risk,ew,18,10/02/2017,0.000143599
low_risk,ew,18,13/02/2017,-0.00186506
low_risk,ew,18,14/02/2017,-0.004285425
low_risk,ew,18,15/02/2017,0.0008655
low_risk,ew,18,16/02/2017,0.003365545
low_risk,ew,18,17/02/2017,6.97456E-05
low_risk,ew,18,20/02/2017,-0.001134253
low_risk,ew,18,21/02/2017,-0.002880815
low_risk,ew,18,22/02/2017,0.001976351
low_risk,ew,18,23/02/2017,0.000993318
low_risk,ew,18,24/02/2017,0.005284697
low_risk,ew,18,27/02/2017,-0.00330378
low_risk,ew,18,28/02/2017,0.00246045
low_risk,ew,18,01/03/2017,-0.003998158
low_risk,ew,18,02/03/2017,-0.003734025
low_risk,ew,18,03/03/2017,0.000847789
low_risk,ew,18,06/03/2017,0.003632614
low_risk,ew,18,07/03/2017,-0.003363986
low_risk,ew,18,08/03/2017,0.002500236
low_risk,ew,18,09/03/2017,0.002053121
low_risk,ew,18,10/03/2017,-0.003668162
low_risk,ew,18,13/03/2017,-0.002474321
low_risk,ew,18,14/03/2017,0.000299118
low_risk,ew,18,15/03/2017,0.000742752
low_risk,ew,18,16/03/2017,0.000365454
low_risk,ew,18,17/03/2017,-0.002079371
low_risk,ew,18,20/03/2017,0.000570106
low_risk,ew,18,21/03/2017,0.00323458
low_risk,ew,18,22/03/2017,0.000299399
low_risk,ew,18,23/03/2017,-0.003430176
low_risk,ew,18,24/03/2017,-0.00070097
low_risk,ew,18,27/03/2017,0.004420542
low_risk,ew,18,28/03/2017,-0.000874234
low_risk,ew,18,29/03/2017,-0.001004821
low_risk,ew,18,30/03/2017,-0.002387821
low_risk,ew,18,31/03/2017,0.00223548
low_risk,ew,18,03/04/2017,-0.001221453
low_risk,ew,18,04/04/2017,0.002032291
low_risk,ew,18,05/04/2017,-0.001297686
low_risk,ew,18,06/04/2017,0.002971602
low_risk,ew,18,07/04/2017,0.000775401
low_risk,ew,18,10/04/2017,-0.000814584
low_risk,ew,18,11/04/2017,0.003052157
low_risk,ew,18,12/04/2017,-0.001883422
low_risk,ew,18,13/04/2017,0.003943154
low_risk,ew,18,18/04/2017,0.007731767
low_risk,ew,18,19/04/2017,-0.000286473
low_risk,ew,18,20/04/2017,-0.001352596
low_risk,ew,18,21/04/2017,0.0016117
low_risk,ew,18,24/04/2017,-0.001502088
low_risk,ew,18,25/04/2017,-0.008310765
low_risk,ew,18,26/04/2017,-0.002116825
low_risk,ew,18,27/04/2017,0.002827546
low_risk,ew,18,28/04/2017,-0.000437058
low_risk,ew,18,02/05/2017,0.001187923
low_risk,ew,18,03/05/2017,0.002740704
low_risk,ew,18,04/05/2017,0.002970428
low_risk,ew,18,05/05/2017,-0.002244948
low_risk,ew,18,08/05/2017,0.001404068
low_risk,ew,18,09/05/2017,-0.000637809
low_risk,ew,18,10/05/2017,0.000635829
low_risk,ew,18,11/05/2017,0.001338905
low_risk,ew,18,12/05/2017,-0.0002647
low_risk,ew,18,15/05/2017,0.000200538
low_risk,ew,18,16/05/2017,0.001713669
low_risk,ew,18,17/05/2017,0.005287088
low_risk,ew,18,18/05/2017,0.000423276
low_risk,ew,18,19/05/2017,-0.000128879
low_risk,ew,18,22/05/2017,0.001124606
low_risk,ew,18,23/05/2017,-0.000363995
low_risk,ew,18,24/05/2017,-0.003637431
low_risk,ew,18,26/05/2017,0.001993284
low_risk,ew,18,29/05/2017,0.000238044
low_risk,ew,18,30/05/2017,0.002892878
low_risk,ew,18,31/05/2017,0.00393319
low_risk,ew,18,01/06/2017,-0.00391326
low_risk,ew,18,02/06/2017,0.000698648
low_risk,ew,18,06/06/2017,0.002775641
low_risk,ew,18,07/06/2017,0.001185293
low_risk,ew,18,08/06/2017,-0.000868344
low_risk,ew,18,09/06/2017,-0.001591534
low_risk,ew,18,12/06/2017,0.005571247
low_risk,ew,18,13/06/2017,-0.003875028
low_risk,ew,18,14/06/2017,0.000631487
low_risk,ew,18,15/06/2017,0.00197275
low_risk,ew,18,16/06/2017,-0.001576527
low_risk,ew,18,19/06/2017,-0.001282465
low_risk,ew,18,20/06/2017,0.00081895
low_risk,ew,18,21/06/2017,-0.004355303
low_risk,ew,18,22/06/2017,-0.001550763
low_risk,ew,18,23/06/2017,0.000498022
low_risk,ew,18,26/06/2017,-0.000199114
low_risk,ew,18,27/06/2017,0.0012096
low_risk,ew,18,28/06/2017,0.002690675
low_risk,ew,18,29/06/2017,0.001674115
low_risk,ew,18,30/06/2017,0.000351984
low_risk,ew,18,03/07/2017,-0.00388687
low_risk,ew,18,04/07/2017,0.000450105
low_risk,ew,18,05/07/2017,-0.000136477
low_risk,ew,18,06/07/2017,0.002557932
low_risk,ew,18,07/07/2017,-0.005805065
low_risk,ew,18,10/07/2017,-0.00116139
low_risk,ew,18,11/07/2017,0.000822034
low_risk,ew,18,12/07/2017,-0.005375436
low_risk,ew,18,13/07/2017,-0.000469748
low_risk,ew,18,14/07/2017,-0.003518388
low_risk,ew,18,17/07/2017,-0.001187077
low_risk,ew,18,18/07/2017,0.002765245
low_risk,ew,18,19/07/2017,-0.00283091
low_risk,ew,18,20/07/2017,-0.002733076
low_risk,ew,18,21/07/2017,0.001981298
low_risk,ew,18,24/07/2017,-0.000889514
low_risk,ew,18,25/07/2017,0.000991357
low_risk,ew,18,26/07/2017,0.001054871
low_risk,ew,18,27/07/2017,-0.000148504
low_risk,ew,18,28/07/2017,0.001891292
low_risk,ew,18,31/07/2017,0.000489004
low_risk,ew,18,02/08/2017,-0.00134366
low_risk,ew,18,03/08/2017,-0.001244111
low_risk,ew,18,04/08/2017,-0.00115026
low_risk,ew,18,07/08/2017,0.001730468
low_risk,ew,18,08/08/2017,-0.000399093
low_risk,ew,18,09/08/2017,0.004890678
low_risk,ew,18,10/08/2017,0.004279206
low_risk,ew,18,11/08/2017,0.00251706
low_risk,ew,18,14/08/2017,-0.002084423
low_risk,ew,18,15/08/2017,-0.000127162
low_risk,ew,18,16/08/2017,-0.002167294
low_risk,ew,18,17/08/2017,0.00388162
low_risk,ew,18,18/08/2017,0.002842239
low_risk,ew,18,21/08/2017,0.001776865
low_risk,ew,18,22/08/2017,-0.002029185
low_risk,ew,18,23/08/2017,4.97483E-05
low_risk,ew,18,24/08/2017,-0.000277799
low_risk,ew,18,25/08/2017,-0.001496581
low_risk,ew,18,28/08/2017,0.001981646
low_risk,ew,18,29/08/2017,0.005143753
low_risk,ew,18,30/08/2017,-0.002312784
low_risk,ew,18,31/08/2017,-0.004189514
low_risk,ew,18,01/09/2017,-0.001424493
low_risk,ew,18,04/09/2017,0.00062464
low_risk,ew,18,05/09/2017,-0.001246346
low_risk,ew,18,06/09/2017,1.70164E-05
low_risk,ew,18,07/09/2017,-0.00367255
low_risk,ew,18,08/09/2017,0.001674106
low_risk,ew,18,11/09/2017,-0.002548388
low_risk,ew,18,12/09/2017,-0.000721092
low_risk,ew,18,13/09/2017,0.001700436
low_risk,ew,18,14/09/2017,-0.000145678
low_risk,ew,18,15/09/2017,0.005350095
low_risk,ew,18,18/09/2017,-0.00148014
low_risk,ew,18,19/09/2017,-0.002986038
low_risk,ew,18,20/09/2017,0.000843549
low_risk,ew,18,21/09/2017,0.003198489
low_risk,ew,18,22/09/2017,-0.000738508
low_risk,ew,18,25/09/2017,0.002134336
low_risk,ew,18,26/09/2017,0.004233302
low_risk,ew,18,27/09/2017,-0.003797305
low_risk,ew,18,28/09/2017,-0.000463125
low_risk,ew,18,29/09/2017,-0.002496907
low_risk,ew,18,02/10/2017,-4.39892E-05
low_risk,ew,18,03/10/2017,0.000316519
low_risk,ew,18,04/10/2017,-0.000476424
low_risk,ew,18,05/10/2017,0.000335038
low_risk,ew,18,06/10/2017,-0.001906965
low_risk,ew,18,09/10/2017,0.000366835
low_risk,ew,18,10/10/2017,4.40495E-05
low_risk,ew,18,11/10/2017,-0.001909527
low_risk,ew,18,12/10/2017,0.001267013
low_risk,ew,18,13/10/2017,-0.002146894
low_risk,ew,18,16/10/2017,0.001135367
low_risk,ew,18,17/10/2017,-0.000459719
low_risk,ew,18,18/10/2017,-0.00256575
low_risk,ew,18,19/10/2017,0.003131082
low_risk,ew,18,20/10/2017,-0.001190986
low_risk,ew,18,23/10/2017,-0.005618923
low_risk,ew,18,24/10/2017,-0.002220727
low_risk,ew,18,25/10/2017,0.000365402
low_risk,ew,18,26/10/2017,0.000207654
low_risk,ew,18,27/10/2017,-0.000204543
low_risk,ew,18,30/10/2017,-0.003875288
low_risk,ew,18,31/10/2017,-0.000482633
low_risk,ew,18,01/11/2017,0.002511011
low_risk,ew,18,02/11/2017,0.003853706
low_risk,ew,18,03/11/2017,-0.001583823
low_risk,ew,18,06/11/2017,-0.001535188
low_risk,ew,18,07/11/2017,0.002240444
low_risk,ew,18,08/11/2017,0.000531535
low_risk,ew,18,09/11/2017,0.002428596
low_risk,ew,18,10/11/2017,0.001681045
low_risk,ew,18,13/11/2017,0.001361851
low_risk,ew,18,14/11/2017,0.001154386
low_risk,ew,18,15/11/2017,0.002333959
low_risk,ew,18,16/11/2017,-0.007668818
low_risk,ew,18,17/11/2017,-0.001398613
low_risk,ew,18,20/11/2017,-0.005554512
low_risk,ew,18,21/11/2017,-0.001475533
low_risk,ew,18,22/11/2017,0.001905838
low_risk,ew,18,23/11/2017,0.000339192
low_risk,ew,18,24/11/2017,0.000793449
low_risk,ew,18,27/11/2017,0.000758242
low_risk,ew,18,28/11/2017,-0.001084106
low_risk,ew,18,29/11/2017,0.003085691
low_risk,ew,18,30/11/2017,-0.001081468
low_risk,ew,18,01/12/2017,0.001719835
low_risk,ew,18,04/12/2017,-0.001022694
low_risk,ew,18,05/12/2017,0.001769311
low_risk,ew,18,06/12/2017,0.003614177
low_risk,ew,18,07/12/2017,-0.001664993
low_risk,ew,18,08/12/2017,-0.003439532
low_risk,ew,18,11/12/2017,0.001079163
low_risk,ew,18,12/12/2017,-0.001684056
low_risk,ew,18,13/12/2017,-0.001293333
low_risk,ew,18,14/12/2017,-0.001465673
low_risk,ew,18,15/12/2017,0.001356876
low_risk,ew,18,18/12/2017,-0.000619815
low_risk,ew,18,19/12/2017,-0.002630467
low_risk,ew,18,20/12/2017,0.001376566
low_risk,ew,18,21/12/2017,-0.003836596
low_risk,ew,18,22/12/2017,0.001763002
low_risk,ew,18,27/12/2017,-0.000516477
low_risk,ew,18,28/12/2017,-0.001452075
low_risk,ew,18,29/12/2017,0.000814529
low_risk,ew,18,03/01/2018,-0.008499379
low_risk,ew,18,04/01/2018,-0.003049566
low_risk,ew,18,05/01/2018,-0.002016696
low_risk,ew,18,08/01/2018,0.00014339
low_risk,ew,18,09/01/2018,-0.001436622
low_risk,ew,18,10/01/2018,0.000899554
low_risk,ew,18,11/01/2018,-0.001397573
low_risk,ew,18,12/01/2018,-0.002342984
low_risk,ew,18,15/01/2018,0.000284881
low_risk,ew,18,16/01/2018,-0.000292552
low_risk,ew,18,17/01/2018,0.001955326
low_risk,ew,18,18/01/2018,-0.002407859
low_risk,ew,18,19/01/2018,-0.002006653
low_risk,ew,18,22/01/2018,0.001120148
low_risk,ew,18,23/01/2018,0.000581942
low_risk,ew,18,24/01/2018,0.004122476
low_risk,ew,18,25/01/2018,0.001757254
low_risk,ew,18,26/01/2018,0.000718608
low_risk,ew,18,29/01/2018,-0.002157194
low_risk,ew,18,30/01/2018,0.006182889
low_risk,ew,18,31/01/2018,0.000789286
low_risk,ew,18,01/02/2018,0.002053429
low_risk,ew,18,02/02/2018,0.004801314
low_risk,ew,18,05/02/2018,0.006515081
low_risk,ew,18,06/02/2018,1.8633E-05
low_risk,ew,18,07/02/2018,-0.006316272
low_risk,ew,18,08/02/2018,0.005569744
low_risk,ew,18,09/02/2018,0.003286523
